Formatted Date,Summary,Precip Type,Temperature,Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure,Daily Summary
2011-04-19 19:00:00.000 +0200,Partly Cloudy,rain,17.17222222,17.17222222,0.44,9.3219,11,9.982,0,1014.62,Partly cloudy starting in the morning.
2011-04-21 20:00:00.000 +0200,Partly Cloudy,rain,16.61666667,16.61666667,0.53,3.6547,101,10.3523,0,1016.4,Partly cloudy starting in the afternoon continuing until evening.
2011-04-22 08:00:00.000 +0200,Partly Cloudy,rain,15.35555556,15.35555556,0.56,10.2718,136,9.982,0,1016.24,Partly cloudy starting overnight continuing until evening.
2011-04-22 09:00:00.000 +0200,Partly Cloudy,rain,17.62222222,17.62222222,0.47,15.1662,150,9.982,0,1016.09,Partly cloudy starting overnight continuing until evening.
2011-04-22 10:00:00.000 +0200,Partly Cloudy,rain,18.91666667,18.91666667,0.43,16.8567,150,9.982,0,1015.97,Partly cloudy starting overnight continuing until evening.
2011-04-22 20:00:00.000 +0200,Clear,rain,18.76666667,18.76666667,0.38,7.6475,112,10.3523,0,1013.77,Partly cloudy starting overnight continuing until evening.
2011-04-22 21:00:00.000 +0200,Clear,rain,15.90555556,15.90555556,0.49,9.0804,99,9.982,0,1014.18,Partly cloudy starting overnight continuing until evening.
2011-04-22 22:00:00.000 +0200,Clear,rain,15.27222222,15.27222222,0.52,10.4489,110,15.8263,0,1014.59,Partly cloudy starting overnight continuing until evening.
2011-04-23 09:00:00.000 +0200,Partly Cloudy,rain,15.05,15.05,0.47,25.9693,150,11.2056,0,1016.75,Partly cloudy starting in the morning continuing until night.
2011-04-23 10:00:00.000 +0200,Partly Cloudy,rain,17.27222222,17.27222222,0.41,24.4398,169,9.982,0,1016.93,Partly cloudy starting in the morning continuing until night.
2011-04-23 11:00:00.000 +0200,Partly Cloudy,rain,18.91666667,18.91666667,0.4,20.0606,166,10.3523,0,1016.95,Partly cloudy starting in the morning continuing until night.
2011-04-23 19:00:00.000 +0200,Partly Cloudy,rain,18.96111111,18.96111111,0.4,13.6689,160,9.982,0,1014.83,Partly cloudy starting in the morning continuing until night.
2011-04-23 20:00:00.000 +0200,Partly Cloudy,rain,16.34444444,16.34444444,0.47,13.0571,150,10.3523,0,1015.3,Partly cloudy starting in the morning continuing until night.
2011-04-23 21:00:00.000 +0200,Partly Cloudy,rain,15.02777778,15.02777778,0.47,13.6689,159,9.982,0,1016.13,Partly cloudy starting in the morning continuing until night.
2011-04-24 16:00:00.000 +0200,Overcast,rain,18.91111111,18.91111111,0.4,13.9909,149,11.2056,0,1016.74,Mostly cloudy throughout the day.
2011-04-24 17:00:00.000 +0200,Mostly Cloudy,rain,18.96111111,18.96111111,0.37,13.524,109,11.3988,0,1016.5,Mostly cloudy throughout the day.
2011-04-24 18:00:00.000 +0200,Mostly Cloudy,rain,18.81666667,18.81666667,0.4,15.1501,120,9.982,0,1016.16,Mostly cloudy throughout the day.
2011-04-24 19:00:00.000 +0200,Mostly Cloudy,rain,17.75555556,17.75555556,0.41,14.1197,140,9.982,0,1015.79,Mostly cloudy throughout the day.
2011-04-24 20:00:00.000 +0200,Mostly Cloudy,rain,17.08888889,17.08888889,0.45,13.524,139,10.3523,0,1016.27,Mostly cloudy throughout the day.
2011-04-24 21:00:00.000 +0200,Mostly Cloudy,rain,16.92222222,16.92222222,0.43,15.5204,150,9.982,0,1016.67,Mostly cloudy throughout the day.
2011-04-24 22:00:00.000 +0200,Overcast,rain,16.35,16.35,0.43,19.6742,149,15.8263,0,1016.9,Mostly cloudy throughout the day.
2011-04-25 19:00:00.000 +0200,Partly Cloudy,rain,18.83888889,18.83888889,0.4,7.6958,108,9.982,0,1015.18,Mostly cloudy throughout the day.
2011-04-25 20:00:00.000 +0200,Partly Cloudy,rain,17.08888889,17.08888889,0.47,7.5831,93,10.3523,0,1015.31,Mostly cloudy throughout the day.
2011-04-25 23:00:00.000 +0200,Mostly Cloudy,rain,15.65,15.65,0.46,12.6385,148,14.9569,0,1015.99,Mostly cloudy throughout the day.
2011-04-26 09:00:00.000 +0200,Mostly Cloudy,rain,16.09444444,16.09444444,0.48,14.007,131,9.982,0,1016.29,Mostly cloudy throughout the day.
2011-04-26 10:00:00.000 +0200,Mostly Cloudy,rain,17.07222222,17.07222222,0.45,8.9677,82,9.982,0,1016.19,Mostly cloudy throughout the day.
2011-04-26 11:00:00.000 +0200,Mostly Cloudy,rain,17.66666667,17.66666667,0.43,5.9409,105,10.3523,0,1016.29,Mostly cloudy throughout the day.
2011-04-26 12:00:00.000 +0200,Mostly Cloudy,rain,18.96111111,18.96111111,0.35,9.7083,82,9.982,0,1016.05,Mostly cloudy throughout the day.
2011-04-26 19:00:00.000 +0200,Partly Cloudy,rain,18.86111111,18.86111111,0.34,4.6207,64,9.982,0,1013.59,Mostly cloudy throughout the day.
2011-04-26 20:00:00.000 +0200,Mostly Cloudy,rain,16.22777778,16.22777778,0.44,3.7513,48,10.3523,0,1014.02,Mostly cloudy throughout the day.
2011-04-27 09:00:00.000 +0200,Overcast,rain,17.10555556,17.10555556,0.48,4.2665,165,9.982,0,1014.52,Mostly cloudy throughout the day.
2011-04-27 10:00:00.000 +0200,Overcast,rain,18.77222222,18.77222222,0.44,7.245,167,9.982,0,1014.7,Mostly cloudy throughout the day.
2011-04-27 11:00:00.000 +0200,Mostly Cloudy,rain,19.67777778,19.67777778,0.37,5.635,152,10.3523,0,1014.44,Mostly cloudy throughout the day.
2011-04-28 10:00:00.000 +0200,Overcast,rain,17.09444444,17.09444444,0.53,9.66,328,9.982,0,1013.78,Mostly cloudy throughout the day.
2011-04-28 11:00:00.000 +0200,Overcast,rain,17.37777778,17.37777778,0.53,2.0608,149,11.3988,0,1013.63,Mostly cloudy throughout the day.
2011-04-28 12:00:00.000 +0200,Overcast,rain,17.30555556,17.30555556,0.53,8.9838,139,11.2056,0,1013.39,Mostly cloudy throughout the day.
2011-04-28 13:00:00.000 +0200,Overcast,rain,17.35,17.35,0.57,1.0304,208,11.2056,0,1013.63,Mostly cloudy throughout the day.
2011-04-28 14:00:00.000 +0200,Partly Cloudy,rain,15.47777778,15.47777778,0.69,5.9892,193,11.3988,0,1013.3,Mostly cloudy throughout the day.
2011-04-03 12:00:00.000 +0200,Partly Cloudy,rain,18.81666667,18.81666667,0.47,8.1788,32,11.2056,0,1016.92,Partly cloudy starting in the morning continuing until evening.
2011-04-03 13:00:00.000 +0200,Partly Cloudy,rain,18.91111111,18.91111111,0.4,10.1269,323,9.982,0,1016.41,Partly cloudy starting in the morning continuing until evening.
2011-04-03 14:00:00.000 +0200,Partly Cloudy,rain,18.99444444,18.99444444,0.36,11.27,1,10.3523,0,1015.97,Partly cloudy starting in the morning continuing until evening.
2011-04-03 15:00:00.000 +0200,Partly Cloudy,rain,19.92777778,19.92777778,0.35,11.0285,352,9.982,0,1015.41,Partly cloudy starting in the morning continuing until evening.
2011-04-03 16:00:00.000 +0200,Partly Cloudy,rain,19.90555556,19.90555556,0.35,10.948,350,9.982,0,1014.92,Partly cloudy starting in the morning continuing until evening.
2011-04-03 17:00:00.000 +0200,Partly Cloudy,rain,18.96666667,18.96666667,0.38,12.0428,3,10.3523,0,1014.69,Partly cloudy starting in the morning continuing until evening.
2011-04-03 18:00:00.000 +0200,Partly Cloudy,rain,18.86111111,18.86111111,0.37,10.7065,343,9.982,0,1014.31,Partly cloudy starting in the morning continuing until evening.
2011-04-03 19:00:00.000 +0200,Partly Cloudy,rain,15.98888889,15.98888889,0.52,3.5742,1,9.982,0,1014.62,Partly cloudy starting in the morning continuing until evening.
2011-04-04 10:00:00.000 +0200,Partly Cloudy,rain,17.22222222,17.22222222,0.44,1.5295,195,9.982,0,1015.08,Mostly cloudy starting in the morning.
2011-04-04 11:00:00.000 +0200,Mostly Cloudy,rain,18.69444444,18.69444444,0.39,3.1395,197,10.3523,0,1015.07,Mostly cloudy starting in the morning.
2011-04-04 12:00:00.000 +0200,Mostly Cloudy,rain,18.93333333,18.93333333,0.31,4.7817,161,9.982,0,1014.87,Mostly cloudy starting in the morning.
2011-04-04 19:00:00.000 +0200,Mostly Cloudy,rain,17.28888889,17.28888889,0.39,2.898,208,9.982,0,1013.27,Mostly cloudy starting in the morning.
2011-04-04 20:00:00.000 +0200,Overcast,rain,15.22777778,15.22777778,0.48,1.2397,195,9.982,0,1013.67,Mostly cloudy starting in the morning.
2011-08-10 01:00:00.000 +0200,Mostly Cloudy,rain,17.75555556,17.75555556,0.7,14.1358,301,15.8263,0,1016.27,Partly cloudy until evening.
2011-08-10 03:00:00.000 +0200,Partly Cloudy,rain,16.59444444,16.59444444,0.67,17.0821,319,15.8263,0,1016.36,Partly cloudy until evening.
2011-08-12 08:00:00.000 +0200,Partly Cloudy,rain,19.52222222,19.52222222,0.64,3.0751,329,9.982,0,1015.87,Partly cloudy starting overnight.
2011-08-27 02:00:00.000 +0200,Partly Cloudy,rain,19.4,19.4,0.59,1.5134,319,14.9569,0,1015.29,Breezy in the morning and partly cloudy starting in the evening continuing until night.
2011-08-28 01:00:00.000 +0200,Partly Cloudy,rain,19.88333333,19.88333333,0.55,6.762,4,15.8263,0,1014.97,Partly cloudy until night.
2011-08-28 03:00:00.000 +0200,Mostly Cloudy,rain,18.26666667,18.26666667,0.65,3.9767,329,15.8263,0,1015.97,Partly cloudy until night.
2011-08-28 04:00:00.000 +0200,Mostly Cloudy,rain,18.24444444,18.24444444,0.65,11.3666,320,15.8263,0,1016.54,Partly cloudy until night.
2011-08-28 05:00:00.000 +0200,Mostly Cloudy,rain,17.55555556,17.55555556,0.64,13.524,323,14.9569,0,1016.9,Partly cloudy until night.
2011-08-31 08:00:00.000 +0200,Partly Cloudy,rain,18.64444444,18.64444444,0.61,10.9963,356,10.3523,0,1013.11,Partly cloudy until evening.
2011-08-31 21:00:00.000 +0200,Partly Cloudy,rain,18.79444444,18.79444444,0.62,7.7924,31,9.982,0,1013.39,Partly cloudy until evening.
2011-08-31 22:00:00.000 +0200,Clear,rain,17.15,17.15,0.66,3.1878,58,15.8263,0,1013.7,Partly cloudy until evening.
2011-08-04 04:00:00.000 +0200,Mostly Cloudy,rain,19.78888889,19.78888889,0.7,6.3434,86,15.8263,0,1015.21,Mostly cloudy throughout the day.
2011-08-09 21:00:00.000 +0200,Mostly Cloudy,rain,19.84444444,19.84444444,0.62,9.5151,310,9.982,0,1015.44,Mostly cloudy throughout the day.
2011-08-09 22:00:00.000 +0200,Mostly Cloudy,rain,18.77777778,18.77777778,0.66,6.6332,318,15.8263,0,1015.94,Mostly cloudy throughout the day.
2011-07-15 02:00:00.000 +0200,Partly Cloudy,rain,18.90555556,18.90555556,0.68,8.05,300,14.9569,0,1014.8,Partly cloudy until morning.
2011-07-16 00:00:00.000 +0200,Mostly Cloudy,rain,19.42222222,19.42222222,0.69,14.2968,300,15.8746,0,1014.86,Partly cloudy throughout the day.
2011-07-16 07:00:00.000 +0200,Partly Cloudy,rain,17.68888889,17.68888889,0.7,11.4149,300,9.982,0,1015.24,Partly cloudy throughout the day.
2011-07-16 08:00:00.000 +0200,Partly Cloudy,rain,19.81666667,19.81666667,0.62,12.6546,302,10.3523,0,1015.59,Partly cloudy throughout the day.
2011-07-02 10:00:00.000 +0200,Mostly Cloudy,rain,17.13888889,17.13888889,0.67,9.821,282,11.27,0,1013.2,Partly cloudy until night.
2011-07-02 11:00:00.000 +0200,Mostly Cloudy,rain,18.52222222,18.52222222,0.62,10.787,271,11.4471,0,1013.38,Partly cloudy until night.
2011-06-11 12:00:00.000 +0200,Overcast,rain,20.0,20.0,0.63,4.6207,337,11.27,0,1013.19,Mostly cloudy throughout the day.
2011-06-11 13:00:00.000 +0200,Overcast,rain,18.95555556,18.95555556,0.68,1.288,295,11.27,0,1013.2,Mostly cloudy throughout the day.
2011-06-12 09:00:00.000 +0200,Overcast,rain,18.86666667,18.86666667,0.69,12.3326,318,9.982,0,1014.85,Mostly cloudy throughout the day.
2011-06-22 02:00:00.000 +0200,Partly Cloudy,rain,19.77777778,19.77777778,0.69,10.3684,165,15.3111,0,1016.04,Partly cloudy starting in the afternoon continuing until evening.
2011-06-27 21:00:00.000 +0200,Mostly Cloudy,rain,18.88333333,18.88333333,0.67,4.83,319,9.982,0,1016.24,Partly cloudy starting in the morning continuing until night.
2011-06-28 07:00:00.000 +0200,Partly Cloudy,rain,17.57777778,17.57777778,0.58,15.3755,330,9.982,0,1015.17,Mostly cloudy throughout the day.
2011-06-28 08:00:00.000 +0200,Partly Cloudy,rain,18.73888889,18.73888889,0.56,14.9408,340,10.3523,0,1015.07,Mostly cloudy throughout the day.
2011-03-16 11:00:00.000 +0100,Overcast,rain,17.12777778,17.12777778,0.58,21.3486,119,8.1305,0,1016.18,Mostly cloudy until night.
2011-03-16 12:00:00.000 +0100,Overcast,rain,17.2,17.2,0.54,17.0821,139,11.2056,0,1015.68,Mostly cloudy until night.
2011-03-16 13:00:00.000 +0100,Mostly Cloudy,rain,17.17222222,17.17222222,0.58,16.3737,135,11.3988,0,1015.63,Mostly cloudy until night.
2011-03-16 14:00:00.000 +0100,Overcast,rain,17.15555556,17.15555556,0.54,17.1304,130,11.2056,0,1014.78,Mostly cloudy until night.
2011-03-16 15:00:00.000 +0100,Overcast,rain,17.11666667,17.11666667,0.59,12.6546,129,11.2056,0,1014.17,Mostly cloudy until night.
2011-03-16 16:00:00.000 +0100,Overcast,rain,17.05,17.05,0.59,11.3988,120,11.6242,0,1013.58,Mostly cloudy until night.
2011-03-16 17:00:00.000 +0100,Overcast,rain,15.97777778,15.97777778,0.63,10.8353,101,11.27,0,1013.46,Mostly cloudy until night.
2011-03-25 17:00:00.000 +0100,Partly Cloudy,rain,18.0,18.0,0.48,12.0428,194,9.982,0,1014.34,Partly cloudy starting overnight.
2011-03-29 14:00:00.000 +0200,Partly Cloudy,rain,15.03333333,15.03333333,0.56,12.2038,25,11.4471,0,1016.53,Foggy in the morning.
2011-03-29 15:00:00.000 +0200,Partly Cloudy,rain,15.04444444,15.04444444,0.47,15.295,349,11.27,0,1016.13,Foggy in the morning.
2011-03-29 16:00:00.000 +0200,Partly Cloudy,rain,15.07222222,15.07222222,0.44,15.3916,351,9.982,0,1015.91,Foggy in the morning.
2011-03-29 17:00:00.000 +0200,Partly Cloudy,rain,15.08333333,15.08333333,0.42,14.651,352,10.3523,0,1015.84,Foggy in the morning.
2011-05-12 08:00:00.000 +0200,Partly Cloudy,rain,15.05,15.05,0.66,10.2557,3,10.3523,0,1016.61,Partly cloudy starting in the morning.
2011-05-12 09:00:00.000 +0200,Partly Cloudy,rain,17.33888889,17.33888889,0.57,13.8943,21,9.982,0,1016.62,Partly cloudy starting in the morning.
2011-05-12 20:00:00.000 +0200,Partly Cloudy,rain,18.13333333,18.13333333,0.56,3.22,0,10.3523,0,1014.22,Partly cloudy starting in the morning.
2011-05-12 21:00:00.000 +0200,Partly Cloudy,rain,15.99444444,15.99444444,0.62,0.1449,290,9.982,0,1014.5,Partly cloudy starting in the morning.
2011-05-12 22:00:00.000 +0200,Partly Cloudy,rain,15.30555556,15.30555556,0.68,0.0,0,15.8263,0,1015.19,Partly cloudy starting in the morning.
2011-05-13 08:00:00.000 +0200,Mostly Cloudy,rain,17.49444444,17.49444444,0.66,9.0804,357,10.4006,0,1016.97,Partly cloudy until evening.
2011-05-14 21:00:00.000 +0200,Mostly Cloudy,rain,18.81666667,18.81666667,0.57,12.1877,121,9.982,0,1013.93,Partly cloudy starting overnight.
2011-05-14 22:00:00.000 +0200,Mostly Cloudy,rain,18.17777778,18.17777778,0.53,13.685,130,15.8263,0,1013.95,Partly cloudy starting overnight.
2011-05-14 23:00:00.000 +0200,Mostly Cloudy,rain,17.52777778,17.52777778,0.54,12.8639,130,15.3111,0,1013.57,Partly cloudy starting overnight.
2011-05-15 00:00:00.000 +0200,Partly Cloudy,rain,16.03888889,16.03888889,0.59,10.8514,141,15.8263,0,1013.46,Mostly cloudy throughout the day.
2011-10-11 16:00:00.000 +0200,Partly Cloudy,rain,17.89444444,17.89444444,0.7,9.2897,291,11.27,0,1016.86,Foggy in the morning.
2011-10-12 10:00:00.000 +0200,Partly Cloudy,rain,18.84444444,18.84444444,0.65,23.506,319,11.27,0,1015.09,Mostly cloudy throughout the day.
2011-10-12 11:00:00.000 +0200,Mostly Cloudy,rain,19.96666667,19.96666667,0.57,24.15,316,11.4471,0,1014.98,Mostly cloudy throughout the day.
2011-10-12 15:00:00.000 +0200,Mostly Cloudy,rain,17.8,17.8,0.6,22.0248,311,11.27,0,1015.39,Mostly cloudy throughout the day.
2011-10-12 16:00:00.000 +0200,Mostly Cloudy,rain,17.24444444,17.24444444,0.58,20.1733,311,11.27,0,1015.6,Mostly cloudy throughout the day.
2011-10-12 17:00:00.000 +0200,Mostly Cloudy,rain,17.24444444,17.24444444,0.58,16.1,311,11.4471,0,1015.86,Mostly cloudy throughout the day.
2011-10-12 18:00:00.000 +0200,Mostly Cloudy,rain,15.04444444,15.04444444,0.67,12.9444,291,11.27,0,1016.48,Mostly cloudy throughout the day.
2011-10-06 19:00:00.000 +0200,Partly Cloudy,rain,18.84444444,18.84444444,0.53,9.4024,161,9.982,0,1014.45,Partly cloudy until night.
2011-10-06 20:00:00.000 +0200,Partly Cloudy,rain,17.87222222,17.87222222,0.56,8.6457,171,9.982,0,1014.41,Partly cloudy until night.
2011-10-06 21:00:00.000 +0200,Partly Cloudy,rain,16.0,16.0,0.63,9.2253,179,9.982,0,1013.95,Partly cloudy until night.
2011-09-11 03:00:00.000 +0200,Clear,rain,18.10555556,18.10555556,0.69,6.2629,138,15.8263,0,1017.0,Partly cloudy starting in the morning continuing until evening.
2011-09-11 04:00:00.000 +0200,Clear,rain,18.01111111,18.01111111,0.69,6.1341,129,15.8263,0,1016.81,Partly cloudy starting in the morning continuing until evening.
2011-09-12 21:00:00.000 +0200,Partly Cloudy,rain,19.07777778,19.07777778,0.64,5.0554,275,9.982,0,1014.19,Partly cloudy starting overnight continuing until night.
2011-09-12 22:00:00.000 +0200,Partly Cloudy,rain,18.94444444,18.94444444,0.63,6.762,308,15.8263,0,1014.59,Partly cloudy starting overnight continuing until night.
2011-09-13 20:00:00.000 +0200,Clear,rain,19.53333333,19.53333333,0.61,2.8336,113,9.982,0,1013.95,Partly cloudy until morning.
2011-09-17 02:00:00.000 +0200,Clear,rain,16.97222222,16.97222222,0.59,9.9659,61,14.9569,0,1014.71,Partly cloudy until evening.
2011-09-17 23:00:00.000 +0200,Clear,rain,19.45,19.45,0.55,10.7226,78,14.9569,0,1014.85,Partly cloudy until evening.
2011-09-18 00:00:00.000 +0200,Clear,rain,18.12222222,18.12222222,0.58,10.9802,61,15.8263,0,1014.89,Partly cloudy starting in the afternoon.
2011-09-18 01:00:00.000 +0200,Clear,rain,18.07777778,18.07777778,0.56,10.465,70,15.8263,0,1014.5,Partly cloudy starting in the afternoon.
2011-09-18 03:00:00.000 +0200,Clear,rain,15.53333333,15.53333333,0.61,6.3273,34,15.8263,0,1013.76,Partly cloudy starting in the afternoon.
2011-09-02 20:00:00.000 +0200,Mostly Cloudy,rain,19.57222222,19.57222222,0.67,5.9087,340,10.3523,0,1013.9,Partly cloudy throughout the day.
2011-09-23 19:00:00.000 +0200,Partly Cloudy,rain,17.31666667,17.31666667,0.58,9.7083,281,9.982,0,1015.91,Partly cloudy starting in the morning continuing until evening.
2011-09-03 21:00:00.000 +0200,Partly Cloudy,rain,19.02777778,19.02777778,0.69,4.4597,340,9.982,0,1015.88,Partly cloudy until evening.
2011-09-03 22:00:00.000 +0200,Clear,rain,18.96111111,18.96111111,0.66,3.22,140,15.8263,0,1016.27,Partly cloudy until evening.
2011-09-04 08:00:00.000 +0200,Clear,rain,19.92222222,19.92222222,0.66,6.9874,155,10.3523,0,1016.78,Partly cloudy starting in the afternoon.
2011-09-04 22:00:00.000 +0200,Partly Cloudy,rain,18.58888889,18.58888889,0.61,6.6493,111,15.8263,0,1014.46,Partly cloudy starting in the afternoon.
2011-09-04 23:00:00.000 +0200,Partly Cloudy,rain,19.50555556,19.50555556,0.55,6.0053,110,14.9569,0,1014.47,Partly cloudy starting in the afternoon.
2011-09-05 03:00:00.000 +0200,Clear,rain,19.88333333,19.88333333,0.56,13.5884,139,15.8263,0,1013.76,Mostly cloudy starting in the morning.
2011-09-05 04:00:00.000 +0200,Clear,rain,19.79444444,19.79444444,0.56,14.3129,139,15.8263,0,1013.38,Mostly cloudy starting in the morning.
2011-09-05 05:00:00.000 +0200,Clear,rain,19.25,19.25,0.58,12.6868,138,14.9569,0,1013.4,Mostly cloudy starting in the morning.
2011-09-05 06:00:00.000 +0200,Partly Cloudy,rain,18.73333333,18.73333333,0.62,11.2056,139,9.982,0,1013.66,Mostly cloudy starting in the morning.
2011-09-05 07:00:00.000 +0200,Partly Cloudy,rain,19.82222222,19.82222222,0.58,15.3594,140,9.982,0,1013.48,Mostly cloudy starting in the morning.
2011-09-09 09:00:00.000 +0200,Mostly Cloudy,rain,17.75555556,17.75555556,0.7,21.896,281,11.27,0,1013.9,Mostly cloudy throughout the day.
2011-09-09 10:00:00.000 +0200,Mostly Cloudy,rain,19.92777778,19.92777778,0.58,20.4148,299,11.27,0,1014.0,Mostly cloudy throughout the day.
2011-09-09 19:00:00.000 +0200,Mostly Cloudy,rain,19.95,19.95,0.58,13.9587,290,9.982,0,1015.99,Mostly cloudy throughout the day.
2011-09-09 20:00:00.000 +0200,Mostly Cloudy,rain,18.78888889,18.78888889,0.62,7.7441,316,9.982,0,1016.27,Mostly cloudy throughout the day.
2012-04-23 12:00:00.000 +0200,Partly Cloudy,rain,15.0,15.0,0.55,4.83,190,11.27,0,1013.2,Mostly cloudy throughout the day.
2012-04-26 19:00:00.000 +0200,Partly Cloudy,rain,18.88888889,18.88888889,0.48,14.49,150,9.982,0,1016.5,Partly cloudy throughout the day.
2012-04-26 20:00:00.000 +0200,Partly Cloudy,rain,17.39444444,17.39444444,0.53,12.1716,140,10.3684,0,1016.95,Partly cloudy throughout the day.
2012-04-29 21:00:00.000 +0200,Partly Cloudy,rain,18.88888889,18.88888889,0.43,12.88,160,9.982,0,1016.9,Partly cloudy starting in the morning continuing until night and breezy starting in the morning continuing until afternoon.
2012-04-29 22:00:00.000 +0200,Partly Cloudy,rain,19.44444444,19.44444444,0.42,14.49,160,16.1,0,1016.7,Partly cloudy starting in the morning continuing until night and breezy starting in the morning continuing until afternoon.
2012-04-29 23:00:00.000 +0200,Clear,rain,19.30555556,19.30555556,0.4,16.8084,158,15.1501,0,1016.41,Partly cloudy starting in the morning continuing until night and breezy starting in the morning continuing until afternoon.
2012-04-30 00:00:00.000 +0200,Clear,rain,16.66666667,16.66666667,0.5,11.27,170,16.1,0,1016.6,Clear throughout the day.
2012-04-30 21:00:00.000 +0200,Clear,rain,17.77777778,17.77777778,0.6,1.61,120,9.982,0,1015.5,Clear throughout the day.
2012-04-30 22:00:00.000 +0200,Clear,rain,18.33333333,18.33333333,0.56,6.44,100,16.1,0,1015.8,Clear throughout the day.
2012-04-30 23:00:00.000 +0200,Clear,rain,17.53333333,17.53333333,0.57,3.0912,126,15.1501,0,1015.67,Clear throughout the day.
2012-08-01 00:00:00.000 +0200,Clear,rain,19.91111111,19.91111111,0.66,10.7387,320,15.8263,0,1015.77,Partly cloudy starting in the afternoon.
2012-08-11 19:00:00.000 +0200,Mostly Cloudy,rain,18.84444444,18.84444444,0.52,21.4613,319,11.27,0,1015.72,Partly cloudy starting overnight.
2012-08-11 20:00:00.000 +0200,Mostly Cloudy,rain,16.55555556,16.55555556,0.68,7.5831,273,10.3523,0,1015.94,Partly cloudy starting overnight.
2012-08-12 10:00:00.000 +0200,Partly Cloudy,rain,17.68888889,17.68888889,0.7,4.7656,322,11.27,0,1016.15,Partly cloudy until night.
2012-08-12 11:00:00.000 +0200,Mostly Cloudy,rain,19.62222222,19.62222222,0.58,9.5151,8,11.4471,0,1016.08,Partly cloudy until night.
2012-08-12 20:00:00.000 +0200,Mostly Cloudy,rain,19.97777778,19.97777778,0.45,6.8264,15,10.3523,0,1014.54,Partly cloudy until night.
2012-08-12 21:00:00.000 +0200,Partly Cloudy,rain,18.63888889,18.63888889,0.61,7.9534,51,11.2056,0,1015.21,Partly cloudy until night.
2012-08-12 22:00:00.000 +0200,Partly Cloudy,rain,16.95,16.95,0.66,6.1502,40,15.8263,0,1015.33,Partly cloudy until night.
2012-08-12 23:00:00.000 +0200,Partly Cloudy,rain,15.40555556,15.40555556,0.7,6.1341,42,14.9569,0,1015.53,Partly cloudy until night.
2012-08-13 09:00:00.000 +0200,Partly Cloudy,rain,17.85,17.85,0.64,7.7119,52,9.982,0,1016.31,Partly cloudy starting in the morning continuing until evening.
2012-08-13 20:00:00.000 +0200,Partly Cloudy,rain,19.27222222,19.27222222,0.46,2.9624,45,10.3523,0,1013.54,Partly cloudy starting in the morning continuing until evening.
2012-08-13 21:00:00.000 +0200,Partly Cloudy,rain,16.13888889,16.13888889,0.58,4.6046,290,9.982,0,1014.1,Partly cloudy starting in the morning continuing until evening.
2012-08-14 08:00:00.000 +0200,Partly Cloudy,rain,18.41666667,18.41666667,0.49,14.4739,318,10.3523,0,1014.09,Partly cloudy starting overnight continuing until night.
2012-08-14 21:00:00.000 +0200,Partly Cloudy,rain,18.75,18.75,0.41,14.168,342,9.982,0,1014.26,Partly cloudy starting overnight continuing until night.
2012-08-14 22:00:00.000 +0200,Partly Cloudy,rain,18.55,18.55,0.48,13.8299,0,15.8263,0,1015.14,Partly cloudy starting overnight continuing until night.
2012-08-14 23:00:00.000 +0200,Partly Cloudy,rain,16.29444444,16.29444444,0.54,10.4972,349,15.3111,0,1015.54,Partly cloudy starting overnight continuing until night.
2012-08-15 08:00:00.000 +0200,Partly Cloudy,rain,18.48333333,18.48333333,0.54,8.0178,251,9.982,0,1015.84,Partly cloudy starting in the morning continuing until evening.
2012-08-15 22:00:00.000 +0200,Clear,rain,17.22222222,17.22222222,0.54,3.1073,357,15.8263,0,1013.4,Partly cloudy starting in the morning continuing until evening.
2012-08-15 23:00:00.000 +0200,Clear,rain,15.9,15.9,0.57,2.3345,347,14.9569,0,1013.49,Partly cloudy starting in the morning continuing until evening.
2012-08-16 07:00:00.000 +0200,Partly Cloudy,rain,15.95555556,15.95555556,0.63,8.1949,20,9.982,0,1014.44,Partly cloudy starting in the morning.
2012-08-16 08:00:00.000 +0200,Partly Cloudy,rain,18.66666667,18.66666667,0.57,3.6064,19,10.3523,0,1014.45,Partly cloudy starting in the morning.
2012-08-16 23:00:00.000 +0200,Partly Cloudy,rain,17.15,17.15,0.6,2.3184,10,14.9569,0,1016.66,Partly cloudy starting in the morning.
2012-08-22 01:00:00.000 +0200,Partly Cloudy,rain,19.96111111,19.96111111,0.62,3.5259,306,15.8263,0,1015.83,Partly cloudy overnight.
2012-08-22 02:00:00.000 +0200,Partly Cloudy,rain,18.94444444,18.94444444,0.69,6.0375,319,15.3111,0,1015.79,Partly cloudy overnight.
2012-08-23 04:00:00.000 +0200,Clear,rain,19.98888889,19.98888889,0.58,0.0,0,15.8263,0,1014.13,Partly cloudy until evening.
2012-08-23 05:00:00.000 +0200,Partly Cloudy,rain,19.57777778,19.57777778,0.61,5.3613,0,14.9569,0,1013.96,Partly cloudy until evening.
2012-08-27 09:00:00.000 +0200,Mostly Cloudy,rain,17.85,17.85,0.7,22.6366,310,11.2056,0,1016.16,Mostly cloudy until evening.
2012-08-27 11:00:00.000 +0200,Mostly Cloudy,rain,19.98888889,19.98888889,0.63,26.726,311,11.4471,0,1016.61,Mostly cloudy until evening.
